"species","Spearman_Correlation","P_value"
"Nocardia_terpenica",-0.356230540916356,0.160483909703217
"Macrococcus_epidermidis",0.356165065554679,0.160566289625926
"Parasphingopyxis_algicola",-0.356156794322079,0.160576698377195
"Paracoccus_suum",-0.355718916719955,0.161128387829982
"Mesorhizobium_mediterraneum",-0.355597442391324,0.16128166224367
"Litorilituus_sediminis",-0.355530480601536,0.161366195725121
"Aquibium_microcysteis",-0.355425365762333,0.161498954555261
"Streptococcus_sp._D7B5",0.355392156862745,0.161861799524049
"Brucella_pituitosa",-0.355369721091682,0.161569263015625
"Dehalococcoides_mccartyi",-0.355354322503357,0.161588723179485
"Pseudonocardia_sp._AL041005-10",-0.355268378097993,0.161697365627419
"Bordetella_trematum",-0.355190448881322,0.161795918736703
"Shewanella_xiamenensis",-0.355190448881322,0.161795918736703
"Flavobacterium_sp._NG2",-0.3551824982837,0.161805975734171
"Sphingobium_xenophagum",-0.354802869566642,0.162286673611819
"Burkholderia_territorii",-0.35470943759137,0.162405127914255
"Paenibacillus_polygoni",-0.354690255635643,0.162429454277769
"Paraburkholderia_xenovorans",-0.354555225733296,0.162600767495539
"Leucobacter_sp._Psy1",-0.3543906329863,0.162809752252067
"Gynuella_sunshinyii",-0.354371496580864,0.162834061667126
"Mesorhizobium_sp._113-3-3",-0.354292176384781,0.162934850068316
"Aliamphritea_spongicola",-0.354245954216038,0.162993601801333
"Thermoanaerobacterium_xylanolyticum",-0.354132181919717,0.16313827558226
"Devosia_sp._JXJ_CY_41",-0.35410929048016,0.163167394996494
"Cysteiniphilum_sp._QT6929",0.353811199105556,0.16354690718166
"Pelobacter_propionicus",-0.35375496859655,0.163618563243223
"Paenibacillus_sp._sptzw28",-0.353748485301602,0.163626826443663
"Hymenobacter_swuensis",-0.353717166681001,0.163666747155931
"Snodgrassella_alvi",-0.353452564424139,0.164004288422694
"Nonlabens_sp._Ci31",-0.353409342676093,0.164059469058957
"Streptococcus_ruminantium",0.35323404658908,0.164283395661079
"Pseudolabrys_taiwanensis",-0.35301480570137,0.164563748206111
"Radiobacillus_deserti",0.353008987831312,0.164571192152158
"Paenibacillus_sp._MBLB1832",-0.352987321620353,0.164598915996635
"Agarivorans_sp._B2Z047",-0.352987271182061,0.164598980540591
"Sagittula_sp._MA-2",-0.352987271182061,0.164598980540591
"Selenomonas_dianae",-0.352941176470588,0.164932926121232
"Candidatus_Nanosynbacter_sp._HMT-352",-0.352941176470588,0.164932926121232
"Nocardioides_daphniae",-0.352894377560797,0.164717881918854
"Lignipirellula_cremea",-0.352854726301422,0.164768652111343
"Pseudomonas_rhodesiae",-0.352798934266589,0.164840107109645
"Nitrobacter_winogradskyi",-0.352760884635216,0.164888850710893
"Bordetella_avium",-0.35271194532579,0.164951558852604
"Burkholderia_sp._THE68",-0.352586830013414,0.165111947812873
"Paenibacillus_graminis",0.352582507592924,0.165117490727081
"Mycobacterium_marseillense",-0.35234217295116,0.165425884461261
"Photobacterium_toruni",0.352272434298728,0.16551544462775
"Xanthomonas_vesicatoria",-0.352251713517496,0.165542061080249
"Pseudomonas_taetrolens",-0.35205245972504,0.165798155626981
"Nonomuraea_coxensis",-0.351994375196134,0.16587286002427
"Francisella_marina",-0.351912494801776,0.165978207555409
"Vibrio_ruber",-0.351763235340724,0.166170361085108
"Tsuneonella_flava",-0.351676656302683,0.166281889755125
"Starkeya_sp._ORNL1",-0.35163830240437,0.166331312267244
"Corynebacterium_freiburgense",-0.351551318533432,0.166443435600401
"Sphingomonas_sp.",-0.351276868985062,0.166797538103313
"Erysipelothrix_sp._HDW6A",-0.351110350257422,0.167012632169654
"Phyllobacterium_sp._A18/5-2",-0.350982059081517,0.167178474515226
"Burkholderia_cenocepacia",-0.350923292518146,0.167254479193604
"Acetobacter_persici",-0.350715277440156,0.167523698505083
"Reichenbachiella_carrageenanivorans",-0.35070593437582,0.167535797412272
"Microcella_sp.",-0.350551217139309,0.167736235700359
"Listeria_welshimeri",0.350534995149589,0.167757260844642
"Prevotella_fusca",-0.350490196078431,0.168044272760931
"Pseudochrobactrum_sp._XF203",-0.35040136989425,0.167930518505158
"Burkholderia_ambifaria",-0.350364668761078,0.167978126012843
"Neomicrococcus_aestuarii",-0.350128523643014,0.168284662740252
"Methanosarcina_barkeri",-0.350070021007003,0.168360662276165
"Pantoea_sp._Lij88",-0.350070021007003,0.168360662276165
"Pyrobaculum_islandicum",-0.350070021007002,0.168360662276165
"Flavobacterium_sp._F-29",0.34990286224352,0.168577941790419
"Methyloversatilis_sp._RAC08",-0.34984234726728,0.168656647960251
"Mycobacterium_lacus",-0.349795294094165,0.168717862681349
"Acinetobacter_septicus",-0.349739610342531,0.168790324801346
"Chryseobacterium_indoltheticum",0.349693514768073,0.168850325494827
"Lactobacillus_kullabergensis",-0.349531036821278,0.169061930540537
"Thiomicrorhabdus_sp.",-0.349489077152034,0.169116606129097
"Azospirillum_humicireducens",-0.349402160263258,0.1692299010434
"Aliarcobacter_butzleri",-0.349320961494449,0.169335788511621
"Paenibacillus_sp._E222",-0.349077264606178,0.169653849178961
"Granulosicoccus_antarcticus",-0.34898442842396,0.169775119615708
"Helicobacter_apodemus",-0.348913029978215,0.169868425850472
"Gemmobacter_fulvus",-0.348814098550712,0.169997770122192
"Streptomyces_anulatus",-0.348736656266789,0.170099065308686
"Sodalis_ligni",-0.348624210442586,0.170246217522542
"Mesorhizobium_amorphae",-0.348547977437407,0.170346028403948
"Streptomyces_sp._NA02536",-0.348547977437407,0.170346028403948
"Desulfonema_magnum",-0.348526721701974,0.170373865259551
"Aurantiacibacter_atlanticus",-0.348481001341,0.170433751727042
"Desulfolithobacter_dissulfuricans",-0.348481001341,0.170433751727042
"Erwinia_persicina",-0.348478947316386,0.170436442507001
"Haloglomus_halophilum",-0.348386660501198,0.170557367988539
"Brevibacterium_sp._CS2",-0.348375697205234,0.170571737264406
"Halopseudomonas_litoralis",-0.348194097107518,0.170809873412532
"Aerococcus_sp._Group_1",0.348184499484074,0.1708224651843
"Variovorax_sp._RA8",-0.34806222882583,0.170982934820253
"Streptococcus_parasuis",0.348039215686275,0.171196025388197
"Mycolicibacterium_aurum",-0.347935455979048,0.171149419888119
"Paracrocinitomix_mangrovi",-0.347928899875712,0.171158032677767
"Dactylosporangium_roseum",-0.347909264848843,0.171183829060806
"Hydrogenophaga_pseudoflava",-0.347762687048951,0.171376484474529
"Flavobacterium_commune",0.347581300856161,0.171615091645938
"Oceanirhabdus_sp._W0125-5",-0.347572159713528,0.171627122387963
"Arthrobacter_sunyaminii",-0.347356639128896,0.171910934785999
"Companilactobacillus_farciminis",0.347056056209282,0.172307287991233
"Microbulbifer_sp._SH-1",-0.347008080595407,0.17237060595567
"Mesorhizobium_sp._WR6",-0.346983779107933,0.172402684876979
"Microbacterium_sp._zg-B96",-0.3465701055615,0.172949363656851
"Shewanella_sp._FJAT-52076",-0.346487766680952,0.173058314621724
"Halalkaliarchaeum_sp._AArc-CO",-0.346467433591792,0.173085226475746
"[Mycobacterium]_stephanolepidis",-0.346467433591792,0.173085226475746
"Pseudomonas_sp._31-12",-0.346467433591792,0.173085226475746
"Turicibacter_sanguinis",-0.346247120928898,0.173377000846075
"Pandoraea_oxalativorans",-0.346209174497756,0.173427288974614
"Legionella_israelensis",-0.346181808968131,0.173463560925828
"Nocardioides_piscis",-0.346180491368589,0.17346530748114
"Lactococcus_protaetiae",-0.346172549711368,0.173475834861802
"Flagellimonas_sp._HMM57",0.346058300838524,0.173627329326652
"Croceimicrobium_hydrocarbonivorans",-0.34602818501012,0.173667277771893
"Janthinobacterium_agaricidamnosum",-0.345893430450172,0.17384610410659
"Pengzhenrongella_sicca",-0.34587838037939,0.173866083979231
"Pseudazoarcus_pumilus",-0.34587838037939,0.173866083979231
"Proteiniclasticum_sp._QWL-01",-0.345809375194152,0.173957712171357
"Pseudomonas_sp._FP2338",0.345694145744415,0.17411079100636
"Porphyrobacter_sp._HT-58-2",-0.345694145744415,0.17411079100636
"Lactobacillus_amylolyticus",-0.345694145744415,0.17411079100636
"Mycoplasmoides_genitalium",-0.345694145744415,0.17411079100636
"Pseudomonas_sp._BC42",-0.345694145744415,0.17411079100636
"Rhizobium_indigoferae",-0.345694145744415,0.17411079100636
"Borrelia_parkeri",-0.345694145744415,0.17411079100636
"Candidatus_Chlamydia_sanziniae",-0.345694145744415,0.17411079100636
"Labilibaculum_antarcticum",-0.34559155621159,0.174247153874315
"Oleidesulfovibrio_alaskensis",-0.345565715881755,0.174281512313199
"Dokdonia_donghaensis",-0.345357865774282,0.174558043721641
"Acinetobacter_sp._YH16040_T",0.345306941637098,0.174625839769248
"Agromyces_soli",-0.34530525116164,0.174628090625704
"Geothrix_sp._21YS21S-2",-0.345239701828051,0.17471538406858
"Streptomyces_fagopyri",-0.345143158917679,0.174844005421373
"Rhizorhabdus_wittichii",-0.345117908198124,0.174877656668535
"Streptomyces_sp._SirexAA-E",-0.34476447760465,0.175349122522316
"Arcanobacterium_wilhelmae",-0.344629721966468,0.175529105883983
"Alkalihalophilus_pseudofirmus",-0.344565744219478,0.175614599515726
"Paenibacillus_sp._DCT19",-0.344559541405443,0.175622889831027
"Cellvibrio_japonicus",-0.344559541405443,0.175622889831027
"Paenibacillus_sp._SYP-B4298",-0.344410700830926,0.175821899751341
"Kitasatospora_fiedleri",-0.344407186569078,0.175826600376127
"Actinotalea_sp._JY-7876",-0.344348421117303,0.175905216611635
"Wohlfahrtiimonas_chitiniclastica",-0.344333018963858,0.175925825445017
"Commensalibacter_melissae",-0.344125943687306,0.176203058822935
"Beutenbergia_cavernae",-0.344076271184394,0.176269603950949
"Streptomyces_filamentosus",-0.344016480616226,0.176349726267811
"Sphingomonas_sanguinis",-0.344016480616226,0.176349726267811
"Corynebacterium_sp._P3-F1",-0.343973908390333,0.176406789968029
"Vibrio_rumoiensis",-0.343970669397724,0.176411132009657
"Moineauvirus_mv7201",-0.343875525552352,0.176538709209838
"Martelella_lutilitoris",-0.343834998791371,0.17659306973331
"Leptospira_borgpetersenii",-0.343834998791371,0.17659306973331
"Desulfosporosinus_youngiae",-0.343816046951968,0.176618494593586
"Chthonomonas_calidirosea",-0.343761936385579,0.176691100124042
"Hippea_maritima",-0.343756134447396,0.17669888634374
"Mammaliicoccus_stepanovicii",0.343626961669473,0.176872295917691
"Teredinibacter_purpureus",0.343592135468138,0.176919068201406
"Phenylobacterium_sp._LH3H17",-0.343592135468138,0.176919068201406
"Nocardioides_sp._dk884",-0.343538773607169,0.176990750252001
"Pollutimonas_sp._M17",-0.343534805910577,0.176996080911558
"Vibrio_vulnificus",0.343368660884843,0.177219395377008
"Lactiplantibacillus_carotarum",-0.343175768146787,0.177478896901353
"Campylobacter_curvus",-0.343137254901961,0.177621467261887
"Rhodobaca_barguzinensis",-0.342744771262312,0.178059638735958
"Halobaculum_sp._DT55",-0.342580079851574,0.178281884321068
"Methanohalophilus_mahii",0.342580079851574,0.178281884321068
"Sulfitobacter_sp._S223",0.342580079851574,0.178281884321068
"Geoalkalibacter_subterraneus",-0.342374266620872,0.178559882158262
"Candidatus_Karelsulcia_muelleri",-0.342262454777575,0.178711030611115
"Enterococcus_casseliflavus",0.342243211077768,0.178737053044615
"Candidatus_Enterovibrio_luxaltus",-0.34170452524192,0.179466519245562
"Caballeronia_sp._TF1N1",-0.341697938579393,0.179475450876957
"Segatella_baroniae",-0.341646804670556,0.179544799430297
"Pseudomonas_xantholysinigenes",-0.341600902326953,0.179607068048104
"Kribbella_flavida",-0.341576968295454,0.179639541351208
"Pseudomonas_sp._HLS-6",-0.341330737135245,0.179973850667791
"Mesorhizobium_sp._WSM1497",-0.341318270481827,0.179990787709096
"Massilia_sp._H6",-0.341285718881704,0.180035016910398
"Spirosoma_oryzicola",-0.341278969066047,0.180044189068315
"Stenotrophomonas_sp._YAU14A_MKIMI4_1",-0.341221977193878,0.180121646311584
"Ewingella_americana",-0.34107494306724,0.180321581697741
"Sulfurospirillum_cavolei",-0.34107494306724,0.180321581697741
"Pseudorhodobacter_turbinis",-0.340937759589429,0.180508255342932
"Solidesulfovibrio_carbinolicus",-0.340937759589429,0.180508255342932
"Kluyvera_ascorbata",-0.340897295189957,0.180563342172378
"Treponema_sp._Marseille-Q4132",-0.340895220419977,0.180566166993512
"Maribellus_comscasis",-0.34057614454896,0.181000941986734
"Vibrio_cholerae",-0.340327059845548,0.181340829804571
"Qipengyuania_citrea",-0.340235061560004,0.181466472987778
"Arthrobacter_antioxidans",-0.340180985230785,0.181540352678751
"Chromohalobacter_canadensis",-0.339950656421992,0.181855254331697
"Arthrobacter_sp._YA7-1",-0.33993801456189,0.181872548566071
"Ralstonia_syzygii",-0.339923826642869,0.181891959130826
"Prochlorococcus_marinus",-0.339905602024608,0.181916894343469
"Microbulbifer_sp._H12",0.339839592954239,0.182007228008534
"Photobacterium_sp._GJ3",-0.339683110243379,0.182221494210848
"Halorussus_pelagicus",-0.339683110243379,0.182221494210848
"Halobaculum_sp._DT92",-0.339683110243379,0.182221494210848
"Streptococcus_toyakuensis",0.339668978619905,0.182240852382252
"Treponema_socranskii",-0.339668978619905,0.182240852382252
"Yokenella_regensburgei",-0.339590926123835,0.182347797012643
"Acetivibrio_thermocellus",-0.33959006560259,0.18234897629907
"[Acidovorax]_ebreus",-0.339573561845115,0.182371594567393
"Salinicola_sp._LHM",-0.339551825943146,0.182401386290245
"Halovenus_salina",-0.339485706123703,0.182492031486683
"Anayavirus_niklas",-0.339485706123703,0.182492031486683
"Streptomyces_sp._SUK_48",-0.339464826631583,0.182520661879393
"Gluconobacter_thailandicus",-0.339195432560735,0.18289032807343
"Subtercola_endophyticus",-0.339118032849744,0.182996628825047
"Brachybacterium_kimchii",-0.339093990788136,0.183029656533029
"Paenalcaligenes_hominis",-0.338969510522207,0.183200724173962
"Sediminibacterium_sp._TEGAF015",0.338646440099132,0.183645200186044
"Cyclonatronum_proteinivorum",-0.338561747296457,0.183761837637735
"Flavobacterium_album",-0.338523176174748,0.183814973392102
"Microbacterium_testaceum",-0.33849145588122,0.183858679048348
"Xianfuyuplasma_coldseepsis",-0.338401020306769,0.183983323104021
"Citrobacter_amalonaticus",-0.338319121754183,0.184096249226206
"Mitsuaria_sp._7",-0.338308213979095,0.184111292919118
"Neisseria_flavescens",0.338235294117647,0.184210637574276
"Janthinobacterium_sp._J1-1",-0.337783011833284,0.184836601301458
"Streptomyces_tsukubensis",-0.337707153601003,0.184941518360633
"Rhodopseudomonas_sp._BAL398",-0.3376193417053,0.18506301740352
"Variovorax_sp._SRS16",-0.337574754330617,0.185124730001608
"Brevibacterium_sp._JSBI002",0.337400779065914,0.185365656447964
"Erythrobacter_sp._THAF29",-0.337400779065914,0.185365656447964
"Kosakonia_sp._ML.JS2a",-0.337329499720222,0.185464426276004
"Gordonia_iterans",-0.337312575594845,0.185487882689462
"Cupriavidus_sp._KK10",-0.337259584033684,0.185561340369382
"Streptomyces_phaeoluteigriseus",-0.337239843422829,0.185588710017563
"Vagococcus_luciliae",0.337006954734664,0.185911803605736
"Boudabousia_tangfeifanii",0.336962586931531,0.185973398608274
"Poseidonibacter_parvus",0.33694239521924,0.186001434861825
"Mycolicibacterium_rufum",-0.336855034772685,0.186122767340321
"Lentilactobacillus_curieae",0.336787657027282,0.18621638217553
"Rhodococcus_fascians",-0.336650164612069,0.186407511191747
"Jeotgalibacillus_malaysiensis",-0.336501011756892,0.186614996179687
"Corynebacterium_hansenii",-0.336362052748959,0.186808438032961
"Fundicoccus_culcitae",0.336230139289916,0.186992194596516
"Thalassococcus_sp._S3",-0.336122782243678,0.187141832068031
"Agromyces_protaetiae",-0.336070539398318,0.187214678345062
"Asticcacaulis_excentricus",-0.335925067657871,0.187417619725843
"Microbacterium_sp.",-0.335900699112564,0.187451629452609
"Planococcus_halotolerans",-0.335838836028781,0.187537986396781
"Campylobacter_sp._RM16704",-0.335803121893434,0.187587853037276
"Pseudomonas_mendocina",-0.335749466097594,0.187662787585792
"Streptomyces_aquilus",-0.335497556474979,0.188014863702151
"Sphingomonas_sp._J315",-0.335471559632548,0.188051222460901
"Polynucleobacter_sp._MWH-Svant-W18",-0.335410196624968,0.188137062183009
"Pseudomonas_sp._GM17",-0.335410196624968,0.188137062183009
"Bacillus_sp._HBCD-sjtu",-0.335410196624968,0.188137062183009
"Mycoplasmopsis_glycophila",-0.335410196624968,0.188137062183009
"Methylacidimicrobium_sp._AP8",-0.335410196624968,0.188137062183009
"Sulfuracidifex_tepidarius",-0.335410196624968,0.188137062183009
"Peribacillus_butanolivorans",0.335410196624968,0.188137062183009
"Streptomyces_sp._BJ20",-0.335410196624968,0.188137062183009
"Polynucleobacter_duraquae",0.335410196624968,0.188137062183009
"Vibrio_crassostreae",-0.335410196624968,0.188137062183009
"Natronomonas_pharaonis",-0.335410196624968,0.188137062183009
"Klebsiella_quasivariicola",-0.335410196624968,0.188137062183009
"Sphingobium_fuliginis",-0.335410196624968,0.188137062183009
"Blattabacterium_sp._(Blatta_orientalis)",-0.335410196624968,0.188137062183009
"Candidatus_Mancarchaeum_acidiphilum",-0.335410196624968,0.188137062183009
"Pseudomonas_sp._B21-054",-0.335410196624968,0.188137062183009
"Aristophania_vespae",-0.335410196624968,0.188137062183009
"Haloplanus_aerogenes",-0.335410196624968,0.188137062183009
"Microbacterium_sp._1.5R",0.335410196624968,0.188137062183009
"Marinobacter_adhaerens",0.335410196624968,0.188137062183009
"Janthinobacterium_lividum",-0.335224012765702,0.188397670194743
"Sphingobacterium_sp._DR205",-0.335224012765702,0.188397670194743
"Demequina_sp._TMPB413",-0.334853533611562,0.188916951736158
"Spiroplasma_sp._TIUS-1",-0.334664573975057,0.189182170253951
"Phocaeicola_dorei",-0.334565623426258,0.18932115250209
"Bacillus_nitratireducens",-0.334340484502965,0.189637625265804
"Sphingobacterium_lactis",0.334139739672797,0.189920101994937
